"Name: SkuLevels"
"Date/Time: 2025-06-12 13:20:30"

Location,Part,Part Description,Dealer Net price (UCS16),Assortment Group (SC8),Production ROP,Production Stock Maximum,Optimized ROP,Optimized Stock Maximum ,Fixed ROP (Post-Optimization),Fixed Stock Maximum (Post-Optimization),End Date,Override Reason,Override Status,Comment,Demand 12 months (UCS19),On Hand New,Bin Location (UCS18),Production Status,Total Period Forecast,AssortmentId (UCPM2),Type of Phase Out (SC4),Effective Lead Time
70965,1888995,cable h,163.79,D,-1,0,-1,0,,,,,,,0,0,008-6C,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,1889006,cable h,516.88,D,1,2,1,2,,,,,,,3,2,012-2D,Promoted To Production,0.3250,"=""1000""",Planned,11.00
70913,1889068,bellows,840.31,D,-1,0,-1,0,,,,,,,1,0,1E01H06,Promoted To Production,0.0833,"=""1000""",Planned,9.00
70965,1889068,bellows,840.31,D,-1,0,-1,0,,,,,,,0,0,28-2D,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,1889068,bellows,840.31,D,-1,0,-1,0,,,,,,,0,0,011-020,Promoted To Production,0.0000,"=""1000""",Planned,11.00
76169,1889273,electric motor,"2,092.62",D,-1,0,-1,0,,,,,,,0,0,1D01D01,Promoted To Production,0.0000,"=""1000""",Planned,10.00
70966,1889300,hinge,"1,671.27",D,-1,0,-1,0,,,,,,,1,0,008-5A,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70911,1889543,brake disc,,,-1,0,-1,0,,,,,,,,1,,Promoted To Production,0.0000,"=""1000""",,9.00
70913,1889543,brake disc,"1,690.06",D,-1,0,-1,0,,,,,,,0,2,DEP3-01,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70966,1889543,brake disc,"1,690.06",D,0,2,0,2,,,,,,,11,7,017-000,Promoted To Production,0.4487,"=""1000""",Planned,11.00
70911,1889720,cooling coil,"1,030.70",D,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70966,1889720,cooling coil,"1,030.70",D,-1,0,-1,0,,,,,,,0,0,011-032,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70911,1889795,valve block,"2,565.55",D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,1889795,valve block,"2,565.55",D,-1,0,-1,0,,,,,,,0,1,C06H01,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,1889795,valve block,"2,565.55",D,-1,0,-1,0,,,,,,,2,0,1C06B06,Promoted To Production,0.2000,"=""1000""",Planned,9.00
70965,1889795,valve block,"2,565.55",D,0,1,0,1,,,,,,,4,1,004-1A,Promoted To Production,0.2821,"=""1000""",Planned,7.00
70966,1889795,valve block,"2,565.55",D,0,2,0,2,,,,,,,7,1,004-1A1,Promoted To Production,0.7173,"=""1000""",Planned,11.00
70911,1889796,valve block,"3,034.48",D,-1,0,-1,0,,,,,,,0,0,1C07C06,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,1889796,valve block,"3,034.48",D,-1,0,-1,0,,,,,,,1,0,D06D01,Promoted To Production,0.0833,"=""1000""",Planned,9.00
70913,1889796,valve block,"3,034.48",D,-1,0,-1,0,,,,,,,1,0,1B08B03,Promoted To Production,0.0833,"=""1000""",Planned,9.00
70965,1889796,valve block,"3,034.48",D,0,1,0,1,,,,,,,2,1,005-2B,Promoted To Production,0.2583,"=""1000""",Planned,7.00
70966,1889796,valve block,"3,034.48",D,-1,0,-1,0,,,,,,,2,0,005-1A,Promoted To Production,0.0000,"=""1000""",Planned,11.00
76169,1889796,valve block,"3,034.48",D,-1,0,-1,0,,,,,,,0,0,3B01B05,Promoted To Production,0.0000,"=""1000""",Planned,10.00
70911,1889797,level sensor,443.01,D,2,3,2,3,,,,,,,20,3,1E05C05,Promoted To Production,1.7508,"=""1000""",Planned,9.00
70912,1889797,level sensor,443.01,D,2,4,2,4,,,,,,,34,6,A03D001,Promoted To Production,2.8439,"=""1000""",Planned,9.00
70913,1889797,level sensor,443.01,D,3,4,3,4,,,,,,,38,4,1F06C05,Promoted To Production,3.1578,"=""1000""",Planned,9.00
70965,1889797,level sensor,443.01,D,2,4,2,4,,,,,,,25,4,002-13D,Promoted To Production,2.0292,"=""1000""",Planned,7.00
70966,1889797,level sensor,443.01,D,4,6,4,6,,,,,,,49,4,006-2A4,Promoted To Production,3.9233,"=""1000""",Planned,11.00
76169,1889797,level sensor,443.01,D,0,1,0,1,,,,,,,4,2,1G01E03,Promoted To Production,0.4532,"=""1000""",Planned,10.00
70911,1889798,pressure sensor,740.39,D,-1,0,-1,0,,,,,,,1,0,1E05D10,Promoted To Production,0.0833,"=""1000""",Planned,9.00
70912,1889798,pressure sensor,740.39,D,0,1,0,1,,,,,,,3,1,B05E04,Promoted To Production,0.2750,"=""1000""",Planned,9.00
70913,1889798,pressure sensor,740.39,D,0,2,0,2,,,,,,,9,2,1G05L05,Promoted To Production,0.8974,"=""1000""",Planned,9.00
70965,1889798,pressure sensor,740.39,D,0,2,0,2,,,,,,,3,1,002-1A,Promoted To Production,0.4573,"=""1000""",Planned,7.00
70966,1889798,pressure sensor,740.39,D,1,2,1,2,,,,,,,7,2,006-1A3,Promoted To Production,0.6510,"=""1000""",Planned,11.00
76169,1889798,pressure sensor,740.39,D,-1,0,-1,0,,,,,,,0,0,1A01F05,Promoted To Production,0.0000,"=""1000""",Planned,10.00
70966,1889824,clamp,34.12,D,-1,0,-1,0,,,,,,,2,0,009-3E2,Promoted To Production,0.6667,"=""1000""",Planned,11.00
70911,1889825,pushrod,280.76,D,-1,0,-1,0,,,,,,,0,0,1E06B17,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1889825,pushrod,280.76,D,-1,0,-1,0,,,,,,,1,0,008-4D,Promoted To Production,0.3333,"=""1000""",Planned,7.00
70911,1889850,fan shroud,429.67,D,-1,0,-1,0,,,,,,,0,0,2F06D01,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,1889850,fan shroud,429.67,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1889850,fan shroud,429.67,D,-1,0,-1,0,,,,,,,3,1,26-000,Promoted To Production,0.2500,"=""1000""",Planned,7.00
70966,1889850,fan shroud,429.67,D,0,1,0,1,,,,,,,4,1,011-009,Promoted To Production,0.3517,"=""1000""",Planned,11.00
70966,1890155,ferrule,102.93,D,-1,0,-1,0,,,,,,,0,0,002-5E,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70966,1890176,mesh,899.79,D,-1,0,-1,0,,,,,,,1,0,011-022,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70965,1890280,seal,5.72,D,-1,0,-1,0,,,,,,,0,0,001-6C,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70911,1890321,model badge,462.19,D,-1,0,-1,0,,,,,,,0,1,1B06D04,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1890321,model badge,462.19,D,-1,0,-1,0,,,,,,,0,0,27-6C,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,1890321,model badge,462.19,D,-1,0,-1,0,,,,,,,1,0,011-3A,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70912,1890325,model badge,427.15,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70966,1890325,model badge,427.15,D,-1,0,-1,0,,,,,,,2,0,011-3A,Promoted To Production,0.1700,"=""1000""",Planned,11.00
70966,1890357,model badge,520.72,D,-1,0,-1,0,,,,,,,0,0,011-3A,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70911,189044,bulb,14.69,D,-1,0,-1,0,,,,,,,0,4,1E02B03,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,189044,bulb,14.69,D,-1,0,-1,0,,,,,,,0,7,C04C02,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1890534,recirc shield,237.38,D,-1,0,-1,0,,,,,,,0,1,004-3F,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70965,1890553,curtain,"1,926.49",D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70912,1890694,screw,45.44,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,1890694,screw,45.44,D,-1,0,-1,0,,,,,,,0,0,1C11E01,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1890694,screw,45.44,D,-1,0,-1,0,,,,,,,6,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70911,1890728,shielding net,"1,779.62",D,-1,0,-1,0,,,,,,,1,0,2E05B01,Promoted To Production,0.1667,"=""1000""",Planned,9.00
70912,1890728,shielding net,"1,779.62",D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1890728,shielding net,"1,779.62",D,-1,0,-1,0,,,,,,,0,0,21-000,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,1890728,shielding net,"1,779.62",D,-1,0,-1,0,,,,,,,2,0,011-060,Promoted To Production,0.1667,"=""1000""",Planned,11.00
70911,1890787,mesh,"1,003.51",D,-1,0,-1,0,,,,,,,0,1,2B07B05,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,1890787,mesh,"1,003.51",D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1890787,mesh,"1,003.51",D,-1,0,-1,0,,,,,,,0,0,29-2C,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,1890787,mesh,"1,003.51",D,-1,0,-1,0,,,,,,,2,2,011-022,Promoted To Production,0.1667,"=""1000""",Planned,11.00
70913,1890854,cable terminal,14.35,D,-1,0,-1,0,,,,,,,0,1,1L11B01,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,1890855,cable terminal,16.87,D,-1,0,-1,0,,,,,,,0,2,1L07D06,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1890855,cable terminal,16.87,D,-1,0,-1,0,,,,,,,0,2,008-3D,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70965,1890892,pipe assembly,311.96,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,1890892,pipe assembly,311.96,D,-1,0,-1,0,,,,,,,0,0,010-4C,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70965,1891107,recirc shield,419.00,D,-1,0,-1,0,,,,,,,0,0,29-1C,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70965,1891378,pres contr EBS,"11,880.45",D,-1,0,-1,0,,,,,,,0,0,11-000,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70913,1891517,frame,"1,474.78",D,-1,0,-1,0,,,,,,,2,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1891517,frame,"1,474.78",D,-1,0,-1,0,,,,,,,0,0,29-6E,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,1891517,frame,"1,474.78",D,-1,0,-1,0,,,,,,,0,0,013-000,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70911,1891558,O-ring,2.85,D,6,8,6,8,,,,,,,32,8,1D02C03,Promoted To Production,3.0000,"=""1000""",Planned,9.00
70912,1891558,O-ring,2.85,D,6,8,6,8,,,,,,,42,10,C04I09,Promoted To Production,3.1234,"=""1000""",Planned,9.00
70913,1891558,O-ring,2.85,D,10,14,10,14,,,,,,,72,13,1L03H03,Promoted To Production,5.8951,"=""1000""",Planned,9.00
70965,1891558,O-ring,2.85,D,12,20,12,20,,,,,,,107,13,002-11D,Promoted To Production,9.0049,"=""1000""",Planned,7.00
70966,1891558,O-ring,2.85,D,16,22,16,22,,,,,,,94,17,002-4A4,Promoted To Production,7.1410,"=""1000""",Planned,11.00
76169,1891558,O-ring,2.85,D,1,2,1,2,,,,,,,4,4,1D01F02,Promoted To Production,0.3825,"=""1000""",Planned,10.00
70911,1891671,protection plug,74.92,D,-1,0,-1,0,,,,,,,0,0,1A05B01,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1891671,protection plug,74.92,D,-1,0,-1,0,,,,,,,0,0,002-9G,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,1891671,protection plug,74.92,D,-1,0,-1,0,,,,,,,0,0,008-1C,Promoted To Production,0.0000,"=""1000""",Planned,11.00
76169,1891671,protection plug,74.92,D,-1,0,-1,0,,,,,,,1,0,1A01B07,Promoted To Production,0.0833,"=""1000""",Planned,10.00
70911,1891672,protection plug,76.39,D,-1,0,-1,0,,,,,,,0,0,1F10C01,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1891672,protection plug,76.39,D,-1,0,-1,0,,,,,,,0,0,002-9G,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,1891672,protection plug,76.39,D,-1,0,-1,0,,,,,,,0,0,008-3E,Promoted To Production,0.0000,"=""1000""",Planned,11.00
76169,1891672,protection plug,76.39,D,-1,0,-1,0,,,,,,,0,0,1A01B04,Promoted To Production,0.0000,"=""1000""",Planned,10.00
70911,1891757,hook,58.53,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1891757,hook,58.53,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70911,1891774,gasket,342.95,D,-1,0,-1,0,,,,,,,0,0,1E07A10,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,1891774,gasket,342.95,D,-1,0,-1,0,,,,,,,0,0,1D06B01,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,1891774,gasket,342.95,D,-1,0,-1,0,,,,,,,0,0,JG-002,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70911,1891993,wheel sensor,720.52,D,-1,0,-1,0,,,,,,,0,1,1D05C11,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,1892048,wheelsensor kit,"1,359.20",D,-1,0,-1,0,,,,,,,2,0,1H08H04,Promoted To Production,0.1625,"=""1000""",Planned,9.00
70966,1892048,wheelsensor kit,"1,359.20",D,-1,0,-1,0,,,,,,,0,0,012-1E,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70912,1892050,wheelsensor kit,"1,603.60",D,-1,0,-1,0,,,,,,,1,0,A03H09,Promoted To Production,0.0833,"=""1000""",Planned,9.00
70913,1892050,wheelsensor kit,"1,603.60",D,-1,0,-1,0,,,,,,,0,0,1F12E03,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1892050,wheelsensor kit,"1,603.60",D,-1,0,-1,0,,,,,,,2,2,002-11A,Promoted To Production,0.2000,"=""1000""",Planned,7.00
70966,1892050,wheelsensor kit,"1,603.60",D,-1,0,-1,0,,,,,,,0,1,012-1D,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70911,1892051,wheelsensor kit,"1,348.60",D,-1,0,-1,0,,,,,,,1,0,1E05B01,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,1892051,wheelsensor kit,"1,348.60",C,0,1,0,1,,,,99 - Compulsory,Recommended,,3,1,A03I009,Promoted To Production,0.2825,"=""1000""",Planned,9.00
70913,1892051,wheelsensor kit,"1,348.60",C,1,2,1,2,,,,99 - Compulsory,Recommended,,7,3,1F10G02,Promoted To Production,0.6638,"=""1000""",Planned,9.00
70965,1892051,wheelsensor kit,"1,348.60",C,1,2,1,2,,,,99 - Compulsory,Recommended,,11,2,002-1A,Promoted To Production,1.0241,"=""1000""",Planned,7.00
70966,1892051,wheelsensor kit,"1,348.60",D,1,2,1,2,,,,,,,6,2,012-2E,Promoted To Production,0.4872,"=""1000""",Planned,11.00
76169,1892051,wheelsensor kit,"1,348.60",D,-1,0,-1,0,,,,,,,2,0,NOT BINNED,Promoted To Production,0.3333,"=""1000""",Planned,10.00
70911,1892053,wheelsensor kit,"1,228.77",D,-1,0,-1,0,,,,,,,1,0,1D05B05,Promoted To Production,0.0833,"=""1000""",Planned,9.00
70912,1892053,wheelsensor kit,"1,228.77",D,-1,0,-1,0,,,,,,,0,0,A03H06,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,1892053,wheelsensor kit,"1,228.77",D,-1,0,-1,0,,,,,,,0,0,1F08G03,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1892053,wheelsensor kit,"1,228.77",D,-1,0,-1,0,,,,,,,1,0,002-11A,Promoted To Production,0.0833,"=""1000""",Planned,7.00
70966,1892053,wheelsensor kit,"1,228.77",D,-1,0,-1,0,,,,,,,2,2,012-1D,Promoted To Production,0.2000,"=""1000""",Planned,11.00
70911,1892054,wheelsensor kit,535.14,D,-1,0,-1,0,,,,,,,0,0,1D05C05,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70911,1892055,wheelsensor kit,"1,543.89",D,-1,0,-1,0,,,,,,,0,0,1C05C05,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,1892055,wheelsensor kit,"1,543.89",D,-1,0,-1,0,,,,,,,1,0,A03I05,Promoted To Production,0.0833,"=""1000""",Planned,9.00
70965,1892055,wheelsensor kit,"1,543.89",D,-1,0,-1,0,,,,,,,0,0,002-11F,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,1892055,wheelsensor kit,"1,543.89",D,-1,0,-1,0,,,,,,,2,1,Not binned,Promoted To Production,0.1611,"=""1000""",Planned,11.00
70965,1892057,wheelsensor kit,790.86,D,-1,0,-1,0,,,,,,,0,0,002-11A,Promoted To Production,0.0000,"=""1000""",Discontinued,7.00
70912,1892062,wheelsensor kit,729.62,D,-1,0,-1,0,,,,,,,0,0,A03I010,Promoted To Production,0.0000,"=""1000""",Discontinued,9.00
70913,1892062,wheelsensor kit,729.62,D,-1,0,-1,0,,,,,,,0,0,1H07D05,Promoted To Production,0.0000,"=""1000""",Discontinued,9.00
70965,1892062,wheelsensor kit,729.62,D,-1,0,-1,0,,,,,,,0,0,002-11A,Promoted To Production,0.0000,"=""1000""",Discontinued,7.00
70966,1892062,wheelsensor kit,729.62,D,-1,0,-1,0,,,,,,,0,0,012-1D,Promoted To Production,0.0000,"=""1000""",Discontinued,11.00
70913,1892063,wheelsensor kit,657.59,D,-1,0,-1,0,,,,,,,0,0,1E05G02,Promoted To Production,0.0000,"=""1000""",Planned,9.00
76169,1892063,wheelsensor kit,657.59,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,10.00
70911,1892067,wheelsensor kit,739.82,D,-1,0,-1,0,,,,,,,0,0,1D08C04,Promoted To Production,0.0000,"=""1000""",Planned,9.00
76169,1892067,wheelsensor kit,739.82,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,10.00
70965,1892185,switch,"1,039.26",D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,7.00
76169,1892185,switch,"1,039.26",D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,10.00
70911,1892236,panel,384.57,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1892238,panel,384.57,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70965,1892239,panel,385.21,D,-1,0,-1,0,,,,,,,0,0,28-5F,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70965,1892389,drain pipe,273.77,D,-1,0,-1,0,,,,,,,0,0,002-3B,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70911,1892706,lid,"2,201.32",D,-1,0,-1,0,,,,,,,0,0,1C04D06,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70966,1892706,lid,"2,201.32",D,-1,0,-1,0,,,,,,,0,0,011-014,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70912,1892708,clamp,7.70,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70966,1892708,clamp,7.70,D,-1,0,-1,0,,,,,,,0,4,006-1C4,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70912,1892785,cover,352.34,D,-1,0,-1,0,,,,,,,0,1,B05I002,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,1892785,cover,352.34,D,-1,0,-1,0,,,,,,,0,1,1C05F05,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70966,1892785,cover,352.34,D,-1,0,-1,0,,,,,,,0,1,009-2E3,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70911,1892896,bush,203.34,D,-1,0,-1,0,,,,,,,4,8,1B03C03,Promoted To Production,0.3667,"=""1000""",Planned,9.00
70912,1892896,bush,203.34,D,1,2,2,4,1,2,"Jul 31, 2025",4 - Change in demand,Approved,Acompanhar demanda,16,6,B03H003,Promoted To Production,1.1950,"=""1000""",Planned,9.00
70913,1892896,bush,203.34,D,2,4,2,4,,,,,,,9,5,1F01C01,Promoted To Production,0.8022,"=""1000""",Planned,9.00
70965,1892896,bush,203.34,D,6,12,6,12,,,,,,,66,7,003-1A,Promoted To Production,5.1896,"=""1000""",Planned,7.00
70966,1892896,bush,203.34,D,4,6,4,6,,,,,,,32,7,005-4B3,Promoted To Production,2.6667,"=""1000""",Planned,11.00
76169,1892896,bush,203.34,D,2,4,2,4,,,,,,,15,4,1E01B05,Promoted To Production,0.8333,"=""1000""",Planned,10.00
70965,1893035,hinge,"2,347.30",D,-1,0,-1,0,,,,,,,1,0,22-000,Promoted To Production,0.2500,"=""1000""",Planned,7.00
70966,1893036,hinge,"2,226.16",D,-1,0,-1,0,,,,,,,0,0,011-056,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70911,1893046,contact housing,106.20,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,1893046,contact housing,106.20,D,-1,0,-1,0,,,,,,,0,0,1A06D02,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,1893046,contact housing,106.20,D,-1,0,-1,0,,,,,,,0,0,1B06A04,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1893046,contact housing,106.20,D,-1,0,-1,0,,,,,,,0,0,009-3D,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70911,1893055,cyl head gasket,241.76,D,-1,0,-1,0,,,,,,,6,0,1A05C05,Promoted To Production,0.5000,"=""1000""",Planned,9.00
70912,1893055,cyl head gasket,241.76,D,-1,0,-1,0,,,,,,,0,0,B04J08,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,1893055,cyl head gasket,241.76,D,-1,0,-1,0,,,,,,,18,0,1E03E01,Promoted To Production,1.4700,"=""1000""",Planned,9.00
70965,1893055,cyl head gasket,241.76,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,1893055,cyl head gasket,241.76,D,-1,0,-1,0,,,,,,,7,7,003-2D1,Promoted To Production,1.7500,"=""1000""",Planned,11.00
70911,1893214,maintenance kit,186.69,D,2,4,2,4,,,,,,,38,4,1A03B05,Promoted To Production,2.3333,"=""1000""",Planned,9.00
70912,1893214,maintenance kit,186.69,D,6,10,6,10,,,,,,,68,9,A04C012,Promoted To Production,5.5000,"=""1000""",Planned,9.00
70913,1893214,maintenance kit,186.69,D,11,17,11,17,,,,,,,127,17,4A03D06,Promoted To Production,8.6027,"=""1000""",Planned,9.00
70965,1893214,maintenance kit,186.69,D,5,10,5,10,,,,,,,89,10,002-4D,Promoted To Production,7.2117,"=""1000""",Planned,7.00
70966,1893214,maintenance kit,186.69,D,8,14,8,14,,,,,,,94,9,001-000,Promoted To Production,7.9872,"=""1000""",Planned,11.00
76169,1893214,maintenance kit,186.69,D,2,4,2,4,,,,,,,11,2,1F01B06,Promoted To Production,0.8333,"=""1000""",Planned,10.00
70913,1893294,cover,102.34,D,-1,0,-1,0,,,,,,,0,0,1K09C05,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70966,1893294,cover,102.34,D,-1,0,-1,0,,,,,,,0,0,005-2A,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70911,1893324,ECU,474.27,N,-1,0,-1,0,,,,,,,1,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1893324,ECU,474.27,N,-1,0,-1,0,,,,,,,3,0,009-3A,Promoted To Production,0.4250,"=""1000""",Planned,7.00
70965,1893485,cigaret lighter,294.43,D,-1,0,-1,0,,,,,,,0,0,009-1B,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,1893485,cigaret lighter,294.43,D,-1,0,-1,0,,,,,,,0,0,006-1D,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70965,1893560,overflow valve,937.26,D,-1,0,-1,0,,,,,,,0,0,004-4C,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,1893560,overflow valve,937.26,D,-1,0,-1,0,,,,,,,0,0,008-4E,Promoted To Production,0.0000,"=""1000""",Planned,11.00
70912,1893903,lock pin,15.93,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70966,1893903,lock pin,15.93,D,-1,0,-1,0,,,,,,,2,0,NOT BINNED,Promoted To Production,0.6667,"=""1000""",Planned,11.00
70911,1893977,hose,227.52,D,-1,0,-1,0,,,,,,,0,0,1C01B04,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,1893977,hose,227.52,D,-1,0,-1,0,,,,,,,2,2,B04F004,Promoted To Production,0.1750,"=""1000""",Planned,9.00
70913,1893977,hose,227.52,D,-1,0,-1,0,,,,,,,0,0,NOT BINNED,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1893977,hose,227.52,D,-1,0,-1,0,,,,,,,1,3,008-1A,Promoted To Production,0.0833,"=""1000""",Planned,7.00
70966,1893977,hose,227.52,D,3,4,3,4,,,,,,,9,4,008-4E1,Promoted To Production,0.9797,"=""1000""",Planned,11.00
70913,1894016,plug,0.59,D,-1,0,-1,0,,,,,,,8,26,1L02K05,Promoted To Production,0.6667,"=""1000""",Planned,9.00
76169,1894016,plug,0.59,D,-1,0,-1,0,,,,,,,0,2,1D01E07,Promoted To Production,0.0000,"=""1000""",Planned,10.00
70912,1894041,cont. h. casing,32.93,D,-1,0,-1,0,,,,,,,0,1,A05D004,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70911,1894206,fan shroud,371.68,D,-1,0,-1,0,,,,,,,0,0,2F06C01,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70912,1894206,fan shroud,371.68,D,-1,0,-1,0,,,,,,,0,0,PISO7,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70913,1894206,fan shroud,371.68,D,-1,0,-1,0,,,,,,,0,0,AMZ-30,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70965,1894206,fan shroud,371.68,D,-1,0,-1,0,,,,,,,0,0,26-000,Promoted To Production,0.0000,"=""1000""",Planned,7.00
70966,1894206,fan shroud,371.68,D,1,2,1,2,,,,,,,4,2,011-014,Promoted To Production,0.3632,"=""1000""",Planned,11.00
70912,1894289,fluid reservoir,"1,524.19",D,-1,0,-1,0,,,,,,,0,0,1I02C04,Promoted To Production,0.0000,"=""1000""",Planned,9.00
70911,1894408,bush,26.17,D,5,15,5,15,,,,,,,23,17,1B03B01,Promoted To Production,1.8974,"=""1000""",Planned,9.00
